date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:44	23790/23790	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:50:24%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_center	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythond866.html	(from https://www.w3schools.com/python/ref_string_center.asp)
13:36:44	23761/23761	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:29:50%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_center2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython4896.html	(from https://www.w3schools.com/python/ref_string_center.asp)
13:36:45	23777/23777	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:58:08%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_count	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8689.html	(from https://www.w3schools.com/python/ref_string_count.asp)
13:36:46	23785/23785	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:05:01%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_count2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonb640.html	(from https://www.w3schools.com/python/ref_string_count.asp)
13:36:46	23770/23770	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:00:28%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_encode	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython31b4.html	(from https://www.w3schools.com/python/ref_string_encode.asp)
13:36:47	24168/24168	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:35:52%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_encode2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncede.html	(from https://www.w3schools.com/python/ref_string_encode.asp)
13:36:48	23764/23764	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:33:18%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_endswith	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3298.html	(from https://www.w3schools.com/python/ref_string_endswith.asp)
13:36:48	23772/23772	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:36:50%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_endswith2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython860e.html	(from https://www.w3schools.com/python/ref_string_endswith.asp)
13:36:49	23780/23780	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:36:51%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_endswith3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython927b.html	(from https://www.w3schools.com/python/ref_string_endswith.asp)
13:36:50	23756/23756	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:19:52%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_expandtabs	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythone78a.html	(from https://www.w3schools.com/python/ref_string_expandtabs.asp)
13:36:51	24528/24528	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:36:53%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_expandtabs2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython2cb0.html	(from https://www.w3schools.com/python/ref_string_expandtabs.asp)
13:36:51	23763/23763	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:44:24%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_find	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythona181.html	(from https://www.w3schools.com/python/ref_string_find.asp)
13:36:52	23757/23757	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:17:09%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_find2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1595.html	(from https://www.w3schools.com/python/ref_string_find.asp)
13:36:52	23764/23764	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:08:35%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_find3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythond634.html	(from https://www.w3schools.com/python/ref_string_find.asp)
13:36:53	24785/24785	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:14:39%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_find_vs_index	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythone60d.html	(from https://www.w3schools.com/python/ref_string_find.asp)
13:36:54	23779/23779	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:54:36%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_format	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncddd.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:36:55	24042/24042	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:31:14%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_format2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython14b3.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:36:56	23939/23939	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:30:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder1	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython31d0.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:36:56	23940/23940	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:09:21%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython140b.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:36:57	23938/23938	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:15:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythone186.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:36:57	23985/23985	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:56:31%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder4	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython361c.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:36:58	23904/23904	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:00%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder5	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3f13.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:36:59	23941/23941	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:22:46%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder6	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython89c7.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:00	23945/23945	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:24:18%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder7	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython5052.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:00	23854/23854	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:08:32%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder8	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython49d0.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:01	23869/23869	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:10:44%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder9	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython63e0.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:02	23838/23838	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:22:56%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder10	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncb85.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:02	23854/23854	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:32:42%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder12	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythone7fa.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:03	23855/23855	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:24:28%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder13	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0b06.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:04	23847/23847	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:29:27%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder14	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0313.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:05	24115/24115	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:06:16%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder15	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonba35.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:06	24022/24022	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:45:52%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder16	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython9a47.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:06	23836/23836	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:08%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder19	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython35f9.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:07	23848/23848	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:15:20%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder20	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython19d5.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:07	23859/23859	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:09%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder21	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8035.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:08	23921/23921	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:39:26%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_string_placeholder23	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8aaf.html	(from https://www.w3schools.com/python/ref_string_format.asp)
13:37:09	23764/23764	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:03:37%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_index	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3cd1.html	(from https://www.w3schools.com/python/ref_string_index.asp)
13:37:10	23758/23758	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:12%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_index2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython4065.html	(from https://www.w3schools.com/python/ref_string_index.asp)
13:37:11	23765/23765	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:17:17%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_index3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython4bb9.html	(from https://www.w3schools.com/python/ref_string_index.asp)
13:37:12	23742/23742	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:16%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isalnum	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonecc6.html	(from https://www.w3schools.com/python/ref_string_isalnum.asp)
13:37:12	23744/23744	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:13:50%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isalnum2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8442.html	(from https://www.w3schools.com/python/ref_string_isalnum.asp)
13:37:13	23741/23741	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:18:16%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isalpha	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7266.html	(from https://www.w3schools.com/python/ref_string_isalpha.asp)
13:37:13	23743/23743	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:53:15%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isalpha2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython977a.html	(from https://www.w3schools.com/python/ref_string_isalpha.asp)
13:37:15	23756/23756	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:16%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isdecimal	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8454.html	(from https://www.w3schools.com/python/ref_string_isdecimal.asp)
13:37:15	23805/23805	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:29:05%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isdecimal2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3892.html	(from https://www.w3schools.com/python/ref_string_isdecimal.asp)
13:37:16	24540/24540	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:32:27%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isdigit	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythond322.html	(from https://www.w3schools.com/python/ref_string_isdigit.asp)
13:37:17	23805/23805	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:49:08%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isdigit2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0a24.html	(from https://www.w3schools.com/python/ref_string_isdigit.asp)
13:37:18	23742/23742	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:53:43%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isidentifier	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython331c.html	(from https://www.w3schools.com/python/ref_string_isidentifier.asp)
13:37:18	23884/23884	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:31:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isidentifier2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython9d3e.html	(from https://www.w3schools.com/python/ref_string_isidentifier.asp)
13:37:19	24547/24547	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:24:02%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_islower	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonc608.html	(from https://www.w3schools.com/python/ref_string_islower.asp)
13:37:20	23832/23832	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:23:28%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_islower2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython6876.html	(from https://www.w3schools.com/python/ref_string_islower.asp)
13:37:21	23741/23741	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:45:01%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isnumeric	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythond4d9.html	(from https://www.w3schools.com/python/ref_string_isnumeric.asp)
13:37:21	23942/23942	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:07:06%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isnumeric2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython187f.html	(from https://www.w3schools.com/python/ref_string_isnumeric.asp)
13:37:22	23755/23755	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:24%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isprintable	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython43b0.html	(from https://www.w3schools.com/python/ref_string_isprintable.asp)
13:37:23	23757/23757	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:40:17%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isprintable2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0f24.html	(from https://www.w3schools.com/python/ref_string_isprintable.asp)
13:37:24	23736/23736	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:57:58%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isspace	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncccc.html	(from https://www.w3schools.com/python/ref_string_isspace.asp)
13:37:24	23741/23741	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:21:45%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isspace2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncdb0.html	(from https://www.w3schools.com/python/ref_string_isspace.asp)
13:37:25	23764/23764	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:27%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_istitle	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython9bf9.html	(from https://www.w3schools.com/python/ref_string_istitle.asp)
13:37:26	23890/23890	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:33:11%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_istitle2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7b2d.html	(from https://www.w3schools.com/python/ref_string_istitle.asp)
13:37:26	23745/23745	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:48:30%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isupper	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7a34.html	(from https://www.w3schools.com/python/ref_string_isupper.asp)
13:37:27	23835/23835	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:16:13%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_isupper2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0bde.html	(from https://www.w3schools.com/python/ref_string_isupper.asp)
13:37:28	23777/23777	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:36:13%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_join	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython55cf.html	(from https://www.w3schools.com/python/ref_string_join.asp)
13:37:28	23815/23815	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:51:02%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_join2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8413.html	(from https://www.w3schools.com/python/ref_string_join.asp)
13:37:29	23871/23871	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:38:38%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_ljust	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3f74.html	(from https://www.w3schools.com/python/ref_string_ljust.asp)
13:37:30	23760/23760	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2009:57:09%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_ljust2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython2476.html	(from https://www.w3schools.com/python/ref_string_ljust.asp)
13:37:30	23759/23759	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:26:27%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_lower	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1ab6.html	(from https://www.w3schools.com/python/ref_string_lower.asp)
13:37:31	23843/23843	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:05:26%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_lstrip	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythona63b.html	(from https://www.w3schools.com/python/ref_string_lstrip.asp)
13:37:32	23763/23763	---M--	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:37:33%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_lstrip2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython81a6.html	(from https://www.w3schools.com/python/ref_string_lstrip.asp)
13:37:32	23786/23786	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:32:47%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_translate2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonc96d.html	(from https://www.w3schools.com/python/ref_string_maketrans.asp)
13:37:33	23800/23800	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:33:56%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_translate3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython8966.html	(from https://www.w3schools.com/python/ref_string_maketrans.asp)
13:37:34	23826/23826	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:29:04%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_translate4	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython356c.html	(from https://www.w3schools.com/python/ref_string_maketrans.asp)
13:37:34	23880/23880	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:15:29%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_maketrans	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython3ed0.html	(from https://www.w3schools.com/python/ref_string_maketrans.asp)
13:37:35	23806/23806	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2013:02:04%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_partition	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython927d.html	(from https://www.w3schools.com/python/ref_string_partition.asp)
13:37:36	23805/23805	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:14:07%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_partition2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython6421.html	(from https://www.w3schools.com/python/ref_string_partition.asp)
13:37:36	23775/23775	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:55:50%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_replace	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythoncf00.html	(from https://www.w3schools.com/python/ref_string_replace.asp)
13:37:37	23842/23842	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:18:01%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_replace2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython0cb1.html	(from https://www.w3schools.com/python/ref_string_replace.asp)
13:37:38	23843/23843	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:58:03%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_replace3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython7177.html	(from https://www.w3schools.com/python/ref_string_replace.asp)
13:37:38	23752/23752	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:04:21%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_rfind	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythonface.html	(from https://www.w3schools.com/python/ref_string_rfind.asp)
13:37:39	23759/23759	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:43:52%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_rfind2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython62ff.html	(from https://www.w3schools.com/python/ref_string_rfind.asp)
13:37:40	23765/23765	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:25:59%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_rfind3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython1823.html	(from https://www.w3schools.com/python/ref_string_rfind.asp)
13:37:40	23988/23988	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:59:25%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_rfind_vs_rindex	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython6473.html	(from https://www.w3schools.com/python/ref_string_rfind.asp)
13:37:41	23753/23753	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2010:23:19%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_rindex	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython57d8.html	(from https://www.w3schools.com/python/ref_string_rindex.asp)
13:37:42	23760/23760	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:26:06%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_rindex2	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypython5b00.html	(from https://www.w3schools.com/python/ref_string_rindex.asp)
13:37:42	24568/24568	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:05:14%20GMT	https://www.w3schools.com/python/trypython.asp?filename=demo_ref_string_rindex3	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/trypythondee8.html	(from https://www.w3schools.com/python/ref_string_rindex.asp)
